2024-08-12 10:45:14 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 25604
2024-08-12 10:45:14 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-08-12 10:45:14 0 [Note] InnoDB: Uses event mutexes
2024-08-12 10:45:14 0 [Note] InnoDB: Compressed tables use zlib 1.3
2024-08-12 10:45:14 0 [Note] InnoDB: Number of pools: 1
2024-08-12 10:45:14 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=405] with future log sequence number 37594188
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=267] with future log sequence number 37594065
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=410] with future log sequence number 37594065
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=266] with future log sequence number 37593958
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=355] with future log sequence number 37593958
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=265] with future log sequence number 37593914
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=393] with future log sequence number 37593914
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=264] with future log sequence number 37593870
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=323] with future log sequence number 37593870
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=263] with future log sequence number 37593826
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=375] with future log sequence number 37593826
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=262] with future log sequence number 37593782
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=374] with future log sequence number 37593782
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=261] with future log sequence number 37593738
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=371] with future log sequence number 37593738
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=260] with future log sequence number 37593694
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=401] with future log sequence number 37593694
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=259] with future log sequence number 37593650
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=400] with future log sequence number 37593650
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=258] with future log sequence number 37593527
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=331] with future log sequence number 37593527
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=257] with future log sequence number 37593483
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=330] with future log sequence number 37593483
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=256] with future log sequence number 37593376
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=335] with future log sequence number 37593376
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=255] with future log sequence number 37593332
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=389] with future log sequence number 37593332
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=254] with future log sequence number 37593288
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=354] with future log sequence number 37593288
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=253] with future log sequence number 37593244
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=328] with future log sequence number 37593244
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=252] with future log sequence number 37593137
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=390] with future log sequence number 37593137
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=251] with future log sequence number 37593077
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=434] with future log sequence number 37593077
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=250] with future log sequence number 37593033
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=327] with future log sequence number 37593033
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=249] with future log sequence number 37592989
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=332] with future log sequence number 37592989
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=248] with future log sequence number 37592945
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=353] with future log sequence number 37592945
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=247] with future log sequence number 37592901
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=387] with future log sequence number 37592901
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=277] with future log sequence number 37633329
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=6] with future log sequence number 37633585
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=412] with future log sequence number 37633329
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=276] with future log sequence number 37629098
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=284] with future log sequence number 37666677
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=6] with future log sequence number 37666933
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=398] with future log sequence number 37666677
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=283] with future log sequence number 37662446
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=1, page number=3] with future log sequence number 37666697
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=334] with future log sequence number 37662446
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=40, page number=5] with future log sequence number 37662043
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=40, page number=3] with future log sequence number 37662063
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=282] with future log sequence number 37662030
2024-08-12 10:45:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=408] with future log sequence number 37661254
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 33606800 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=2] log sequence number 35267532 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 33608730 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 37206196 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=406] log sequence number 37206196 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 37206235 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=341] log sequence number 37206235 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 37206274 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=324] log sequence number 37206274 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 37206313 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=407] log sequence number 37206313 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 37206352 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=419] log sequence number 37206352 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 37206453 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 37206492 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=422] log sequence number 37206492 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 37206547 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=378] log sequence number 37206547 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 37206586 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=435] log sequence number 37206586 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 37206625 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=343] log sequence number 37206625 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 37206664 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=437] log sequence number 37206664 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 37206703 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=424] log sequence number 37206703 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 37206742 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=429] log sequence number 37206742 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 37334156 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=433] log sequence number 37334156 is in the future! Current system log sequence number 300306.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-08-12 10:45:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=58] log sequence number 37334195 is in the future! Current system log sequence number 300306.
